corpus_item_id,title_candidate,author_candidate,filename,path_norm,ext,mime_or_ext,size_bytes,size_mb,topdir,folder,source_solemon_crawl,source_recoll_manifest,dedupe_key,duplicate_group_size,is_duplicate_candidate,corpus_class_preliminary,evidence_grade,verification_status,claim_use_allowed,notes
DOC_8d0ba72a3e77,00502___1276d597549cee34b0b9777a960467be,,00502___1276d597549cee34b0b9777a960467be.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00502___1276d597549cee34b0b9777a960467be.pdf,.pdf,.pdf,296019,0.28,GHANA_B,files,True,False,00502___1276d597549cee34b0b9777a960467be.pdf|296019,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_6870b48e0f96,00514___30985bcecee4492614759f56b4f582ce,,00514___30985bcecee4492614759f56b4f582ce.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00514___30985bcecee4492614759f56b4f582ce.pdf,.pdf,.pdf,308196,0.29,GHANA_B,files,True,False,00514___30985bcecee4492614759f56b4f582ce.pdf|308196,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f154fff66626,00526___48efb50112fece8bb9808c91138d3e85,,00526___48efb50112fece8bb9808c91138d3e85.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00526___48efb50112fece8bb9808c91138d3e85.pdf,.pdf,.pdf,327026,0.31,GHANA_B,files,True,False,00526___48efb50112fece8bb9808c91138d3e85.pdf|327026,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_c94ee9108bb1,00538___a987ade463d9d4009de624d6fb5c36f4,,00538___a987ade463d9d4009de624d6fb5c36f4.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00538___a987ade463d9d4009de624d6fb5c36f4.pdf,.pdf,.pdf,318684,0.3,GHANA_B,files,True,False,00538___a987ade463d9d4009de624d6fb5c36f4.pdf|318684,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7ae048d6702c,00539___5f61fb5901c9cb564b02b8eaf504a162,,00539___5f61fb5901c9cb564b02b8eaf504a162.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00539___5f61fb5901c9cb564b02b8eaf504a162.pdf,.pdf,.pdf,316662,0.3,GHANA_B,files,True,False,00539___5f61fb5901c9cb564b02b8eaf504a162.pdf|316662,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_ac4d7a21d5ce,00540___520e3673d51ff7d8414610e60d1696d3,,00540___520e3673d51ff7d8414610e60d1696d3.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00540___520e3673d51ff7d8414610e60d1696d3.pdf,.pdf,.pdf,320582,0.31,GHANA_B,files,True,False,00540___520e3673d51ff7d8414610e60d1696d3.pdf|320582,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_9acd95c2dce4,00541___0687f3d32fcab84683cf5f04e73c21f8,,00541___0687f3d32fcab84683cf5f04e73c21f8.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00541___0687f3d32fcab84683cf5f04e73c21f8.pdf,.pdf,.pdf,316700,0.3,GHANA_B,files,True,False,00541___0687f3d32fcab84683cf5f04e73c21f8.pdf|316700,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_24b36b9e8ba8,00542___c0453e722940e2fbf7fb3da29d797cc1,,00542___c0453e722940e2fbf7fb3da29d797cc1.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00542___c0453e722940e2fbf7fb3da29d797cc1.pdf,.pdf,.pdf,315595,0.3,GHANA_B,files,True,False,00542___c0453e722940e2fbf7fb3da29d797cc1.pdf|315595,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_5695f3200319,00543___84a367c4c0b6538596a41a30496afe21,,00543___84a367c4c0b6538596a41a30496afe21.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00543___84a367c4c0b6538596a41a30496afe21.pdf,.pdf,.pdf,321006,0.31,GHANA_B,files,True,False,00543___84a367c4c0b6538596a41a30496afe21.pdf|321006,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_f1584ee2db37,00544___7a97169d92b7df3adf115d5572b7e259,,00544___7a97169d92b7df3adf115d5572b7e259.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00544___7a97169d92b7df3adf115d5572b7e259.pdf,.pdf,.pdf,321845,0.31,GHANA_B,files,True,False,00544___7a97169d92b7df3adf115d5572b7e259.pdf|321845,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_828aa41206fc,00545___d83762b2287761fa2564dd574625dc97,,00545___d83762b2287761fa2564dd574625dc97.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00545___d83762b2287761fa2564dd574625dc97.pdf,.pdf,.pdf,322479,0.31,GHANA_B,files,True,False,00545___d83762b2287761fa2564dd574625dc97.pdf|322479,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_fd9472e37f3c,00546___e90754bb699c6fbcbdf7d746f4ac8f7c,,00546___e90754bb699c6fbcbdf7d746f4ac8f7c.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00546___e90754bb699c6fbcbdf7d746f4ac8f7c.pdf,.pdf,.pdf,320865,0.31,GHANA_B,files,True,False,00546___e90754bb699c6fbcbdf7d746f4ac8f7c.pdf|320865,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_48cc9fb59ff1,00547___aa5e93546e5ee263a80d00ea1326b096,,00547___aa5e93546e5ee263a80d00ea1326b096.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00547___aa5e93546e5ee263a80d00ea1326b096.pdf,.pdf,.pdf,297222,0.28,GHANA_B,files,True,False,00547___aa5e93546e5ee263a80d00ea1326b096.pdf|297222,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_550de8d57e34,00548___d5d3aca25d9393eaa838cb4a97341839,,00548___d5d3aca25d9393eaa838cb4a97341839.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00548___d5d3aca25d9393eaa838cb4a97341839.pdf,.pdf,.pdf,271744,0.26,GHANA_B,files,True,False,00548___d5d3aca25d9393eaa838cb4a97341839.pdf|271744,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_2da71f59583b,00549___13835628884d4387ba2640f8adf9a90a,,00549___13835628884d4387ba2640f8adf9a90a.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00549___13835628884d4387ba2640f8adf9a90a.pdf,.pdf,.pdf,300777,0.29,GHANA_B,files,True,False,00549___13835628884d4387ba2640f8adf9a90a.pdf|300777,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_0d3acc8fbf0d,00551___3225a2f5480c27f50f45b61d1031bff5,,00551___3225a2f5480c27f50f45b61d1031bff5.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00551___3225a2f5480c27f50f45b61d1031bff5.pdf,.pdf,.pdf,311371,0.3,GHANA_B,files,True,False,00551___3225a2f5480c27f50f45b61d1031bff5.pdf|311371,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_cc827e5fee30,00552___6967f8f927ef745c4efb8e23392c7178,,00552___6967f8f927ef745c4efb8e23392c7178.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00552___6967f8f927ef745c4efb8e23392c7178.pdf,.pdf,.pdf,317448,0.3,GHANA_B,files,True,False,00552___6967f8f927ef745c4efb8e23392c7178.pdf|317448,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7969d7a4076e,00553___d6db39b5bd2e6062b59edd778d0c3b3c,,00553___d6db39b5bd2e6062b59edd778d0c3b3c.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00553___d6db39b5bd2e6062b59edd778d0c3b3c.pdf,.pdf,.pdf,313637,0.3,GHANA_B,files,True,False,00553___d6db39b5bd2e6062b59edd778d0c3b3c.pdf|313637,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_8597626a5387,00554___c57db5aaf787033fbf0326004d10d65e,,00554___c57db5aaf787033fbf0326004d10d65e.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00554___c57db5aaf787033fbf0326004d10d65e.pdf,.pdf,.pdf,309922,0.3,GHANA_B,files,True,False,00554___c57db5aaf787033fbf0326004d10d65e.pdf|309922,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_8805394609a9,00555___affe75bd39ac7a10ea60947ae6fb18f2,,00555___affe75bd39ac7a10ea60947ae6fb18f2.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00555___affe75bd39ac7a10ea60947ae6fb18f2.pdf,.pdf,.pdf,313017,0.3,GHANA_B,files,True,False,00555___affe75bd39ac7a10ea60947ae6fb18f2.pdf|313017,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_fea91d1cac28,00556___add0484a5a70a03bfd2c63c414f13357,,00556___add0484a5a70a03bfd2c63c414f13357.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00556___add0484a5a70a03bfd2c63c414f13357.pdf,.pdf,.pdf,313741,0.3,GHANA_B,files,True,False,00556___add0484a5a70a03bfd2c63c414f13357.pdf|313741,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_626008376373,00557___5573313e4f899222737799dc5a75ef4e,,00557___5573313e4f899222737799dc5a75ef4e.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00557___5573313e4f899222737799dc5a75ef4e.pdf,.pdf,.pdf,310057,0.3,GHANA_B,files,True,False,00557___5573313e4f899222737799dc5a75ef4e.pdf|310057,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_e84e7123eb29,00558___4aa01097e15f0a053ccef1a518b90694,,00558___4aa01097e15f0a053ccef1a518b90694.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00558___4aa01097e15f0a053ccef1a518b90694.pdf,.pdf,.pdf,322155,0.31,GHANA_B,files,True,False,00558___4aa01097e15f0a053ccef1a518b90694.pdf|322155,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_29a004707b48,00559___55e8d2e730465c0d87157bf0c6ee847c,,00559___55e8d2e730465c0d87157bf0c6ee847c.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00559___55e8d2e730465c0d87157bf0c6ee847c.pdf,.pdf,.pdf,304275,0.29,GHANA_B,files,True,False,00559___55e8d2e730465c0d87157bf0c6ee847c.pdf|304275,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_0442cec4577a,00560___35b8b3c99455bf37623454f1b941ed7f,,00560___35b8b3c99455bf37623454f1b941ed7f.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00560___35b8b3c99455bf37623454f1b941ed7f.pdf,.pdf,.pdf,312692,0.3,GHANA_B,files,True,False,00560___35b8b3c99455bf37623454f1b941ed7f.pdf|312692,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_355595e2f5d2,00561___5648c8d68b89aa131d59f65d079d95fa,,00561___5648c8d68b89aa131d59f65d079d95fa.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00561___5648c8d68b89aa131d59f65d079d95fa.pdf,.pdf,.pdf,307271,0.29,GHANA_B,files,True,False,00561___5648c8d68b89aa131d59f65d079d95fa.pdf|307271,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_8feace4d7a69,00563___3defad2adcea99b1498ceadbf25134c3,,00563___3defad2adcea99b1498ceadbf25134c3.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00563___3defad2adcea99b1498ceadbf25134c3.pdf,.pdf,.pdf,292706,0.28,GHANA_B,files,True,False,00563___3defad2adcea99b1498ceadbf25134c3.pdf|292706,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_21b218acde94,00564___2ad6688c414258ef8dea354bec4d1772,,00564___2ad6688c414258ef8dea354bec4d1772.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00564___2ad6688c414258ef8dea354bec4d1772.pdf,.pdf,.pdf,288734,0.28,GHANA_B,files,True,False,00564___2ad6688c414258ef8dea354bec4d1772.pdf|288734,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_fd24b8813560,00565___e4e200b16235930f8b8ba48e56a548f7,,00565___e4e200b16235930f8b8ba48e56a548f7.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00565___e4e200b16235930f8b8ba48e56a548f7.pdf,.pdf,.pdf,288948,0.28,GHANA_B,files,True,False,00565___e4e200b16235930f8b8ba48e56a548f7.pdf|288948,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_9462c614ce20,00566___595fca9812ce7a3cd2cb06c806bfd3aa,,00566___595fca9812ce7a3cd2cb06c806bfd3aa.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00566___595fca9812ce7a3cd2cb06c806bfd3aa.pdf,.pdf,.pdf,289172,0.28,GHANA_B,files,True,False,00566___595fca9812ce7a3cd2cb06c806bfd3aa.pdf|289172,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_79ef9077bbe1,00567___d14101d3962b758bf1e82a8f4c470825,,00567___d14101d3962b758bf1e82a8f4c470825.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00567___d14101d3962b758bf1e82a8f4c470825.pdf,.pdf,.pdf,289161,0.28,GHANA_B,files,True,False,00567___d14101d3962b758bf1e82a8f4c470825.pdf|289161,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_a1f35a6cd2d8,00568___04f9ae3a8c0214160d5075e79bdc113e,,00568___04f9ae3a8c0214160d5075e79bdc113e.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00568___04f9ae3a8c0214160d5075e79bdc113e.pdf,.pdf,.pdf,302060,0.29,GHANA_B,files,True,False,00568___04f9ae3a8c0214160d5075e79bdc113e.pdf|302060,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_4bd7522bd6bc,00569___19ad4691aad87464a3d7552ae6194862,,00569___19ad4691aad87464a3d7552ae6194862.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00569___19ad4691aad87464a3d7552ae6194862.pdf,.pdf,.pdf,288865,0.28,GHANA_B,files,True,False,00569___19ad4691aad87464a3d7552ae6194862.pdf|288865,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_7e35ab844537,00570___27d939e876f0e530cf030807f846790d,,00570___27d939e876f0e530cf030807f846790d.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00570___27d939e876f0e530cf030807f846790d.pdf,.pdf,.pdf,271744,0.26,GHANA_B,files,True,False,00570___27d939e876f0e530cf030807f846790d.pdf|271744,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
DOC_61b50c1eaf3f,00571___877d6f134404d69c52e1ab968dd922da,,00571___877d6f134404d69c52e1ab968dd922da.pdf,SOURCE_ARCHIVE/GHANA_B/LIBRA1/Theoretical_reading/comp_math_sci/multivariate statistical analysis/files/00571___877d6f134404d69c52e1ab968dd922da.pdf,.pdf,.pdf,290747,0.28,GHANA_B,files,True,False,00571___877d6f134404d69c52e1ab968dd922da.pdf|290747,1,False,Unknown,metadata_only,unverified,inventory_only_until_verified,Preliminary takeover register generated from inherited artifacts; no full-text verification performed in this run.
